ReflexAgent,1,originalClassic,68.57142857142857,0.00010423257470675255
ReflexAgent,1,testClassic,530.2857142857143,9.741963506026753e-05
ReflexAgent,1,trappedClassic,-501.57142857142856,9.699922863199646e-05
ReflexAgent,1,trickyClassic,18.714285714285715,9.296133571373762e-05
ReflexAgent,1,smallClassic,-157.42857142857142,8.831182026971965e-05
ReflexAgent,1,minimaxClassic,-205.14285714285714,8.824425722001847e-05
ReflexAgent,1,openClassic,382.57142857142856,0.00010339062918657027
ReflexAgent,1,mediumClassic,220.85714285714286,0.00010098460921667572
ReflexAgent,1,contestClassic,446.2857142857143,9.756182529046311e-05
ReflexAgent,1,capsuleClassic,-451.14285714285717,9.49508552047402e-05
BetterAgent,1,originalClassic,-27.142857142857142,0.006478303538917175
BetterAgent,1,testClassic,562.0,0.006407232304548187
BetterAgent,1,trappedClassic,-206.57142857142858,0.006392349213838924
BetterAgent,1,trickyClassic,147.42857142857142,0.004600218917792762
BetterAgent,1,smallClassic,938.1428571428571,0.004426643667622124
BetterAgent,1,minimaxClassic,225.85714285714286,0.004417226041599467
BetterAgent,1,openClassic,1262.142857142857,0.004296676135403824
BetterAgent,1,mediumClassic,1341.2857142857142,0.004089510479934742
BetterAgent,1,contestClassic,1003.7142857142857,0.0038606789585571458
BetterAgent,1,capsuleClassic,-359.2857142857143,0.003717799518399102
MinimaxAgent,2,originalClassic,1352.5714285714287,0.017501519291522178
MinimaxAgent,2,testClassic,544.5714285714286,0.017160372074499153
MinimaxAgent,2,trappedClassic,-501.0,0.017147554389155842
MinimaxAgent,2,trickyClassic,1915.0,0.018414311228971674
MinimaxAgent,2,smallClassic,276.7142857142857,0.017834126258048054
MinimaxAgent,2,minimaxClassic,366.0,0.01776405069251303
MinimaxAgent,2,openClassic,1297.2857142857142,0.01962194192327602
MinimaxAgent,2,mediumClassic,1633.142857142857,0.01912501331165299
MinimaxAgent,2,contestClassic,1609.7142857142858,0.01837063958876667
MinimaxAgent,2,capsuleClassic,333.42857142857144,0.017732844189090807
MinimaxAgent,3,originalClassic,824.1428571428571,0.03957636991903093
MinimaxAgent,3,testClassic,548.0,0.03946758983978886
MinimaxAgent,3,trappedClassic,-501.0,0.03944697850671805
MinimaxAgent,3,trickyClassic,1124.4285714285713,0.07495088803157593
MinimaxAgent,3,smallClassic,769.5714285714286,0.07459257408194493
MinimaxAgent,3,minimaxClassic,511.2857142857143,0.0743402907708194
MinimaxAgent,3,openClassic,1209.857142857143,0.1144523698060998
MinimaxAgent,3,mediumClassic,1982.0,0.11122606687886209
MinimaxAgent,3,contestClassic,1771.7142857142858,0.10667743047877172
MinimaxAgent,3,capsuleClassic,343.7142857142857,0.1047163266905994
MinimaxAgent,4,originalClassic,1937.7142857142858,0.20879321262662548
MinimaxAgent,4,testClassic,538.8571428571429,0.20972866408634783
MinimaxAgent,4,trappedClassic,-501.0,0.20957089291704278
MinimaxAgent,4,trickyClassic,1481.4285714285713,0.6282129912583158
MinimaxAgent,4,smallClassic,1291.0,0.6175512204392248
MinimaxAgent,4,minimaxClassic,513.0,0.6152990214215484
MinimaxAgent,4,openClassic,1190.7142857142858,1.114993033881503
MinimaxAgent,4,mediumClassic,1486.0,1.0639616604964617
MinimaxAgent,4,contestClassic,1894.2857142857142,1.0107946036547777
MinimaxAgent,4,capsuleClassic,127.14285714285714,0.9724871780515647
AlphaBetaAgent,2,originalClassic,1655.857142857143,0.011403920393186016
AlphaBetaAgent,2,testClassic,536.0,0.01116275193372603
AlphaBetaAgent,2,trappedClassic,-501.0,0.011155438262485289
AlphaBetaAgent,2,trickyClassic,1450.5714285714287,0.010746889072438861
AlphaBetaAgent,2,smallClassic,541.7142857142857,0.010287244541929814
AlphaBetaAgent,2,minimaxClassic,220.14285714285714,0.010247829112600772
AlphaBetaAgent,2,openClassic,1301.857142857143,0.010740892293938339
